gene,FPKM.refGTF_NoRad_CD24Pos_1,FPKM.refGTF_NoRad_CD24Pos_2,FPKM.refGTF_Rad_CD24Neg_3,FPKM.refGTF_Rad_CD24Neg_1,FPKM.refGTF_Rad_CD24Neg_2,FPKM.refGTF_Rad_CD24Pos_1,FPKM.refGTF_Rad_CD24Pos_2,FPKM.refGTF_Rad_CD24Pos_3
1700109G14Rik,0,0,0,0,0,0,0,0
1700109G15Rik,0,0,0,0,0,0,0,0
1700109H08Rik,0,0.152877,0.110219,0.036665,0,0.057181,0.293699,0.309548
1700109I08Rik,0,0,0,0,0,0,0,0
1700109K24Rik,0,0.15073,0.080379,0,0.097242,0.179701,0.141598,0.106856
1700110C19Rik,0,0,0,0,0,0,0,0
1700110I01Rik,0,0,0.020792667,0,0,0,0,0
1700110K17Rik,2.025861,3.813778,1.01288,0.439462,0.252009,1.297119,1.496905,1.833566
1700111N16Rik,0,0,0,0,0,0,0,0
1700112E06Rik,0.218689,0.527975,0.06538,0.495079,0.283249,0.4869,0.423765,0.271472
1700112H15Rik,0,0,0,0,0,0,0,0
1700112J05Rik,0,0.077792,0,0,0,0,0,0
1700113A16Rik,3.126568,4.545067,4.954335,6.06299,5.359064,4.197598,5.254868,4.059641
1700113H08Rik,0,0,0,0,0,0,0,0
1700119H24Rik,0.25617,0.342924,3.958905,2.426957,2.294441,0.181642,0.382368,0.355714
1700120C14Rik,0.452261,0.608637,1.254125,0.589835,0.998066,0.225995,0.899527,0.798644
1700120E14Rik,0,0,0,0,0,0,0,0
1700120G07Rik,0,0,0,0,0,0,0,0
1700120K04Rik,0.381207,0.401205,0.329067,0.430844,0.69427,0.35495,0.141848,0.217499
1700121L16Rik,0,0,0,0,0,0,0,0
1700121N20Rik,0,0,0,0,0,0,0,0
1700122O11Rik,0,0.252796,0.077662,0,0.112136,0.065762,0.112817,0.086273
1700123I01Rik,0,0,0.382774,0.171054,0.052893,0,0,0
1700123K08Rik,0,0,0,0,0,0,0,0
1700123L14Rik,0,0,0,0,0,0,0,0
1700123M08Rik,0.558061,0.769377,0.455848,0.351649,0.315521,0.349041,0.715538,0.62
1700123O12Rik,0,0,0,0,0,0,0,0
1700123O20Rik,5.768987,8.996646,22.46562,22.512705,24.225082,9.839046,11.251113,10.062812
1700123O21Rik,0,0,0,0,0,0,0,0
1700124L16Rik,0.082848,0,0.164807,0,0,0,0,0
1700125G02Rik,0,0,0,0,0,0,0,0
1700125G22Rik,0,0,0,0,0,0,0,0
1700125H03Rik,0,0,0,0,0,0,0,0
1700125H20Rik,0,0,0,0,0,0,0,0
1700126H18Rik,0,0,0,0,0,0,0,0
1700128A07Rik,0,0,0,0,0,0,0,0
1700128F08Rik,0,0,0,0,0,0,0,0
1700129C05Rik,0,0,0,0,0,0,0,0
1810006J02Rik,0.128063,0.079581,1.191693,0.063494,0.470723,0.089668,0.338599,0.711979
1810007C17Rik,0,0,0,0,0,0,0,0
1810007D17Rik,0,0,0,0,0,0,0,0
1810008I18Rik,5.544186,4.511226,0.677447,0.894925,0.843103,4.741018,4.418795,5.403062
1810009A15Rik,6.632589303,14.68793999,23.33170086,23.82289086,25.82724219,11.86045426,16.27168396,22.54332827
1810009J06Rik,0,0,0,0,0,0,0,0
1810010D01Rik,10.275309,12.25146,0.15258,0.581916,0.256926,11.394453,11.229506,12.91509
1810010H24Rik,0.755531,0.686863,0.732066,0.574744,0.401295,0.434773,0.484364,0.61832
1810011H11Rik,0,0,0,0.048836,0,0,0,0
1810011O10Rik,6.36482,8.469863,51.505112,44.257084,31.832201,15.396712,14.4238,12.301529
1810012K16Rik,0.34729,0.332375,0.277206,0.231405,0.599492,0.350959,0.358575,0.163048
1810013A23Rik,0.489361,0.612046,0.871013,1.657923,1.008431,0.461428,0.434344,0.380077
1810013L24Rik,4.066947,5.097951,10.257957,8.05448,8.550091,5.110105,5.363856,4.829073
1810014B01Rik,1.584067,2.133511,0.837852,2.112531,2.297181,1.754557,2.27852,1.748243
1810018F18Rik,0,0,0,0,0,0,0,0
1810019D21Rik,4.651570327,5.644952821,4.507274896,3.366787787,2.534141468,6.086719156,7.080192199,7.173849969
1810020O05Rik,0,0,0,0,0,0,0,0.044621
1810021B22Rik,0.702252,0.859608,0.797078,1.199754,0.920087,0.695725,1.411129,0.94027
1810022K09Rik,19.947128,39.254444,55.433388,56.135384,64.014488,36.158375,39.531567,50.630997
1810024B03Rik,0.04435,0.092715,0.0453,0.092085,0,0.070153,0.083332,0
1810026B05Rik,1.300429,1.796563,4.020321,3.573372,3.826476,1.847785,1.858654,1.69409
1810026J23Rik,6.815442,10.056958,10.038363,14.088066,11.946634,9.113424,9.814149,9.681161
1810030O07Rik,6.013254,8.212079,12.393529,13.797884,14.738628,8.476133,9.807785,8.376762
1810032O08Rik,1.079457551,3.107185406,1.48822587,2.227853565,1.413336637,2.298932464,2.703381285,3.052976602
1810034E14Rik,0.816211,0.804797,3.11503,2.959231,4.473986,0.81964,1.349649,0.733803
1810037I17Rik,13.798637,21.278656,56.249249,49.570091,57.00259,20.651194,24.688499,25.193644
1810041L15Rik,0.194588,0.409615,0.380429,0.07865,0.186771,0.216297,0.32204,0.404661
1810043G02Rik,0.53496,0.876399,2.787039,1.344623,1.394634,1.249674,1.633918,1.930529
1810043H04Rik,1.853835,4.600535,11.749254,13.301731,17.226696,3.690528,7.236146,5.25562
1810044D09Rik,1.126026,1.536528,1.894545,3.198886,3.553583,1.427413,1.94215,1.234868
1810046K07Rik,1.081017,1.318687,1.917422,1.998727,2.00236,0.892315,0.975408,0.375778
1810053B23Rik,0,0,0.009174761,0,0,0,0,0.019098325
1810055G02Rik,4.235904,13.243743,77.352921,41.852818,48.88763,5.434578,6.776811,6.959364
1810058I24Rik,6.445853217,11.44136001,34.34375788,26.78172907,29.95461104,9.161365532,10.5273092,13.39477391
1810062G17Rik,1.077355,0.575842,0.222673,0.135912,0.062991,0.617092,0.780233,1.150619
1810062O18Rik,0.117903,0.222571,0.325862,0.444062,0.45897,0.254183,0.311619,0.211854
1810064F22Rik,0.135262,0.128585,0.060604,0.075724,0.063629,0.176569,0.179193,0.123541
1810065E05Rik,0.607468,0.60866,5.127835,10.026798,10.830209,1.52154,1.723739,1.041375
2010001E11Rik,0.674798,2.520082,19.682234,19.853991,22.889799,1.577397,1.171819,0.845235
2010002M12Rik,0.511501,7.629053,80.61261,29.026741,63.956875,1.284797,1.763926,2.535617
2010003K11Rik,1.412461,7.057531,97.251717,81.731468,86.751122,4.641224,3.147517,4.346188
2010005H15Rik,0,0.066956,1.383734,0.275471,0.753601,0,0,0
2010009K17Rik,0.41919,1.009228,0.083428,0.126203,0.278688,0.936651,0.739248,0.475146
2010010A06Rik,0.064653978,0.139628985,4.951859867,3.119296135,1.685668209,0.04225125,0,0.075873423
2010012O05Rik,1.085401,2.154545,4.109172,3.56576,3.743267,1.696571,1.894403,2.443523
2010015L04Rik,0.350578572,0.537703262,0.629894991,0.766123439,0.4883556,0.636801093,0.65188249,0.571552886
2010016I18Rik,0.160799,0.358581,0.753371,0.95219,0.507112,0.35544,0.300917,0.426931
2010106C02Rik,0,0,0.584095,0,0.28372,0,0,0
2010106E10Rik,5.539950308,30.14422155,252.8666006,168.2518819,290.9932605,10.50742799,7.856898056,8.799421107
2010107E04Rik,76.582123,151.000015,461.444946,488.607758,561.893494,146.93573,167.026672,197.148514
2010107G12Rik,1.643481,4.256151,88.049767,23.395805,12.392588,3.893841,5.308368,7.377749
2010107G23Rik,3.583551,4.024932,10.462836,11.415832,9.075357,6.532979,5.079868,5.061097
2010109A12Rik,0,0.10554,0.28739,0.273765,0.190747,0,0.158183,0.038248
2010109I03Rik,1.091009,3.31001,230.272278,28.502007,11.768479,0.505468,0.442152,7.81389
2010111I01Rik,1.521741946,2.16022607,2.734583655,2.890860938,3.018266754,2.130375011,2.446481537,2.203974706
2010204K13Rik,0.351306733,1.671529409,1.407187234,1.378256625,1.927261016,1.423163074,2.213469335,2.696129335
2010300C02Rik,4.081131,5.815597,8.179722,11.395783,8.758224,6.655284,8.317758,6.663541
2010308F09Rik,0.113346659,0.172088776,4.402725498,1.002329441,0.678361595,0.252776536,0.174692009,0
2010310C07Rik,0,0,0,0,0,0,0,0
2010315B03Rik,0,0,0,0,0,0,0,0
2010320M18Rik,3.643292,3.865799,8.000299,8.104708,8.439702,4.215737,5.196288,4.795239
2200002D01Rik,6.531251,30.879192,315.321747,201.747467,267.777618,17.16786,18.351887,22.142391
2200002J24Rik,0.454452,1.325861,4.98048,4.272787,3.505299,0.913764,0.826989,0.929753
2210010C04Rik,0,0,0,0,0,0,0,0
2210011C24Rik,0.931791,0.400548,0.67863,1.009308,0.817142,1.154685,0.715566,0.973613
2210013O21Rik,1.967078,3.437328,6.210408,6.774361,7.110891,4.00485,5.773106,4.978724
2210015D19Rik,1.189633,2.149016,2.911567,2.852901,3.780018,1.915774,2.46799,2.378067
2210016F16Rik,5.928315,11.402976,60.624504,50.367512,54.465603,9.473249,10.35749,11.511393
2210016L21Rik,6.999475,9.690565,12.647109,13.256653,11.235469,9.297562,10.395895,10.08485
2210018M11Rik,1.870013,2.553605,2.838888,4.022198,3.058108,2.899684,2.867443,2.797737
2210019I11Rik,0.238297,0.958404,10.755945,3.997985,6.326876,0.415534,0.962318,0.771436
2210039B01Rik,1.851493,2.14633,1.553738,1.517362,1.653949,1.924216,2.263167,1.654261
2210404O09Rik,0.683286,1.172302,3.464999,3.05739,3.199775,1.321327,1.088061,1.223687
2210407C18Rik,26.786312,37.954113,885.933411,1307.366577,2112.009521,206.143295,199.111176,137.338242
2210408F21Rik,0.134768434,0,0.194951998,0,0,0.228369635,0.052017168,0.404999645
2210408I21Rik,0.267790622,0.299210487,0.253134842,0.235986018,0.231945032,0.185836304,0.216964658,0.216716434
2210409D07Rik,0.258946,0.061616,0,0,0.061764,0.082845,0.084409,0
2210409E12Rik,0,0,0,0,0,0,0,0
2210414B05Rik,0,0,0,0,0,0,0,0
2210416O15Rik,0,0,0.023396,0,0.002148,0,0.029252,0
2210417A02Rik,1.545404,1.185196,1.559764,1.837682,2.712025,1.724386,2.326115,1.500736
2210420H20Rik,0,0,0,0,0,0,0,0
2300002M23Rik,0,0,0,0,0,0,0.014463,0
2300003K06Rik,0,0,0,0,0,0,0,0
2300005B03Rik,0,0,0,0,0,0,0,0
2300009A05Rik,1.696167,2.75342,6.139042,6.052398,7.005115,3.212095,4.390436,3.528404
2310001H17Rik,3.096154932,2.824489778,8.987421384,11.11425263,10.39989428,4.811176239,4.846339365,4.519406697
2310001K24Rik,0,0,0,0,0,0.055598,0,0
2310002D06Rik,0,0,0,0,0,0,0,0
2310002F09Rik,0,0,0,0,0,0,0,0
2310002J15Rik,0,0,0.244566,0,0,0,0.030084,0
2310002L09Rik,0,0,0,0,0,0,0,0
2310003H01Rik,1.334337,2.603387,3.169794,4.914549,3.636847,2.469282,3.782586,2.583134
2310005A03Rik,0,0,0,0,0,0,0,0
2310005E17Rik,0,0,0,0,0,0,0,0
2310005G13Rik,0,0,0,0,0,0,0,0
2310007B03Rik,0.230912431,0.693426117,5.904718683,6.365565155,4.534282826,0.903067571,0.915169108,0.636015483
2310007L24Rik,0,0,0.226468,0,0.054909,0,0,0.078259
2310008N11Rik,0,0,0,0,0,0.134848,0,0.088047
2310009A05Rik,4.796598,8.762901,11.922571,20.13118,21.989153,9.352377,14.033637,11.256507
2310009B15Rik,0.426442,1.232034,1.689439,1.396572,2.193985,1.184935,1.647588,0.798725
2310010J17Rik,0.682507349,1.36467089,0.586338009,1.644680515,1.554021167,1.112185351,1.110041816,1.069665507
2310011J03Rik,5.669762,10.111951,31.964537,26.890516,28.930418,8.720176,10.39826,11.331078
2310014L17Rik,0.078617,0.068792,0.044192,0.121323,0.053033,0.095686,0.068217,0.091332
2310015A10Rik,0.550232,0.895968,0.719434,0.583573,0.524236,0.654408,0.651796,0.54787
2310015B20Rik,0.225687,0.106055,2.714312,0.294853,1.194989,0.316452,0.689147,0.825042
2310015D24Rik,0,0,0,0,0,0,0,0
2310016D03Rik,0,0,0,0,0,0,0,0
2310020H05Rik,0,0,0,0,0,0,0,0
2310022A10Rik,1.585506441,2.680614391,2.925522022,4.016645383,2.954833516,2.795784647,2.901222132,3.048188716
2310022B05Rik,2.607192,4.092894,6.497011,5.990235,5.551501,3.994134,4.326144,3.791862
2310030A07Rik,0,0,0,0,0,0,0,0
2310030G06Rik,10.776803,12.810143,23.513626,20.313467,23.543434,13.646696,13.853258,14.610573
2310033P09Rik,1.644467,3.280862,6.437116,8.884777,6.410422,2.809896,3.335736,4.189171
2310034C09Rik,0,0,0,0,0,0,0,0
2310034G01Rik,0.47793,0.741832,1.591299,0.830407,1.369889,0.756145,1.014773,0.830014
2310034O05Rik,0,0,0,0,0,0,0,0
2310035C23Rik,2.643446,4.266106,8.176699,9.665758,8.346542674,4.797388552,4.411413,4.089810736
2310036O22Rik,12.401785,21.674023,38.917267,40.27042,40.233433,22.145332,25.801229,26.873549
2310039H08Rik,1.974317,4.285047,6.676336,7.365629,7.89826,3.540031,5.064428,3.33757
2310039L15Rik,0.763007,0.894969,1.380493,1.267064,1.679694,0.905963,1.16529,0.886273
2310040G24Rik,4.201010516,4.215737935,1.873829484,3.748217355,2.756313387,4.213288613,5.075051226,4.660202516
2310042E22Rik,0.034654,0,1.073723,0.169121,0.374414,0.019844,0.036662,0.198619
2310043L19Rik,0,0,0.196013,0,0,0,0,0
2310043O21Rik,0,0.274212,0.559691,0.364281,0,0.266029,0.204389,0.266024
2310045N01Rik,3.418898,5.272698,19.826069,16.019846,21.158743,5.9061,8.474889,7.896586
2310047M10Rik,1.443928,2.084401,4.886291,4.311252,3.424161,2.111672,1.995891,2.213467
2310050C09Rik,0,0,0,0,0,0,0,0
2310057J18Rik,0,0,0,0,0,0.115067,0,0.205332
2310057M21Rik,0.853099,1.688044,1.9271,2.858156,2.041582,1.506463,1.571205,1.976794
2310057N15Rik,0,0,0,0,0,0,0,0
2310061I04Rik,4.70637,9.780694,29.792805,34.717175,32.298782,8.358906,10.159839,10.54434
2310061J03Rik,0.180152,0.437604,0.348625,0.396487,0.586793,0.30954,0.217728,0.383932
2310061N02Rik,0,0,0,0,0,0,0,0
2310065F04Rik,0,0,0,0,0,0,0,0
2310067B10Rik,4.139442,5.711983,14.994072,22.837858,17.061937,7.139806,8.567945,6.003387
2310068J16Rik,0.019224,0.093781,0.031992,0.074584,0.050682,0.101992,0.057744,0.032641
2310069B03Rik,0,0,0.065317,0,0,0,0,0
2310069G16Rik,0.154421,0.063266,0,0,0.083324,0.088425,0.188536,0.114458
2310079G19Rik,0,0,0,0,0,0,0,0
2310081J21Rik,0,0,0,0,0,0,0,0
2410002F23Rik,4.299995,12.224824,5.057182,8.546137,6.841862,8.959683,12.161174,10.009152
2410003L11Rik,0,0,0,0,0,0,0,0
2410004B18Rik,3.619529,4.577747,13.422588,11.178317,12.408041,4.36532,5.161375,5.635305
2410004I01Rik,0,0,0,0,0,0,0,0
2410004N09Rik,3.598579457,8.963917273,7.078042358,12.4375046,12.76826949,11.86980681,10.35601004,10.40117441
2410004P03Rik,0,0,0.13892,0.053082,0,0,0,0
2410006H16Rik,11.213912,25.666912,26.618601,36.594994,31.661516,39.941868,38.34774,33.684357
2410007B07Rik,0,0,0,0,0,0,0,0
2410012E07Rik,0,0,0,0,0,0,0,0
2410012M07Rik,0,0,0,0,0,0,0,0
2410015M20Rik,22.635427,42.899529,92.690529,114.382416,134.561691,38.886284,44.02417,43.842781
2410016O06Rik,2.480534,3.862667,3.467366,6.918349,5.75875,4.564025,4.762391,4.344985
2410017I17Rik,0,0,0.031786,0.015869,0,0,0,0
2410018L13Rik,0.21651,0.229224,0.33819,0.387684,0.240996,0.357072,0.268019,0.348409
2410021H03Rik,0,0,0,0.027755,0.150864,0.034868,0.039464,0
2410076I21Rik,0,0.0898,0.200946,0,0,0,0.043767,0.100443
2410088K16Rik,0,0,0.126124,0,0,0,0,0
2410089E03Rik,0.295755,0.289481,0.216646,0.215814,0.160684,0.449162,0.450725,0.243597
2410114N07Rik,0,0,0,0,0,0,0,0
2410124H12Rik,0,0.226025,0.071297,0,0,0.180035,0.109584,0.157557
2410127L17Rik,6.018093,8.710566,6.51829,9.872877,8.568799,8.372828,8.853513,9.35913
2410131K14Rik,1.523296,1.900982,3.36773,3.703421,3.663009,2.191188,2.553396,1.866405
2410137M14Rik,0,0,0,0,0,0,0,0
2410141K09Rik,0,0,0,0,0,0,0,0
2500004C02Rik,0.595983,0.933428,1.197256,2.095377,1.703881,1.297563,1.095922,1.264728
2510002D24Rik,4.140162,6.347628,8.726081,10.266275,9.933556,6.871373,7.861335,7.478967
2510003E04Rik,3.824819,4.042072,6.095862,8.450139,6.995637,5.816869,5.88268,5.263989
2510009E07Rik,5.280689,2.487691,0.730002,0.770376,0.506168,4.146897,3.809579,3.065491
2510039O18Rik,8.260938,12.019582,34.167393,36.087437,29.166283,13.127534,13.934314,12.460736
2510049J12Rik,3.893466,6.592072,36.727623,29.182428,32.489777,5.677522,6.590951,7.591794
2610001J05Rik,4.231651,6.96628,10.932742,10.809116,11.803871,6.650429,6.718783,7.974498
2610002J02Rik,4.434019,6.129072,9.52395111,9.948010921,9.995585547,6.143524745,7.164066534,6.554304424
2610002M06Rik,2.303596,3.828923,5.312679,7.371057,7.342964,4.311541,4.127821,3.822394
2610005L07Rik,1.342811,2.385953,3.978523,4.649518,3.659576,2.429769,2.377105,1.712321
2610008E11Rik,1.069583,1.364527,1.395024,1.918555,1.680296,1.709869,1.717514,1.286131
2610015P09Rik,1.428913,1.37244,0.735206,1.392195,0.857334,1.62784,2.110265,1.913651
2610016A17Rik,0,0,0,0,0,0,0,0.10442
2610018G03Rik,1.172414,0.657565,0.092647,0.292524,0.20007,0.627472,0.823847,1.084076
2610020C07Rik,0.051608,0.16096,0.071593,0.125778,0.153439,0.227052,0.202009,0.143196
2610020H08Rik,0.307494055,0.457640442,0.480891227,0.98667832,0.772720513,0.561874366,0.69166173,0.725380254
2610027K06Rik,0,0,0,0.110085,0,0,0,0
2610028E06Rik,0,0,0,0,0,0,0,0
2610028H24Rik,0,0,0,0,0,0,0,0
2610034B18Rik,7.410892,14.038228,42.827389,46.594574,49.332245,14.071499,15.384911,16.210415
2610034M16Rik,0,0,0,0,0,0,0,0
2610035D17Rik,2.511513,4.795594,1.534989,1.918222,1.85151,4.215246,4.655024,3.596959
2610035F20Rik,0,0,0,0,0,0,0,0
2610037D02Rik,0,0,0,0,0,0,0,0
2610044O15Rik8,1.024277,1.486391,1.44164,1.588384,1.145921,1.563135,1.774246,1.425634
2610100L16Rik,0,0,0,0,0,0,0,0
2610203C20Rik,0,0,0.027822,0,0.011203,0,0,0
2610203C22Rik,0,0,0.074693,0,0.022104,0,0.037744,0.057852
2610206C17Rik,0,0.040909,0.06947,0.048511,0,0,0,0.043192
2610207O16Rik,0,0,0,0,0,0,0,0
2610301B20Rik,1.065981,1.610451,1.464999,1.318856,1.24245,1.371342,1.344147,1.986339
2610305D13Rik,0,0,0,0,0,0,0,0
2610306M01Rik,1.103309,1.949754,3.047746,3.083054,3.968251,1.817242,1.739016,1.193209
2610307P16Rik,0,0,0,0,0,0,0,0
2610316D01Rik,0,0,0,0,0,0,0,0
2610318N02Rik,0.855615,1.171498,0.871425,1.497659,1.250553,1.320445,1.774557,2.656816
2610507B11Rik,12.287602,19.908031,45.150917,55.184875,48.504475,20.552948,20.323051,19.524309
2610507I01Rik,1.733511,2.635001,2.839186,3.467502,3.272866,2.786057,3.025167,1.807299
2610524H06Rik,0.534615,0.943302,0.827996,0.256133,0.583917,0.656815,0.928511,0.87258
2610528A11Rik,0.774291,0.635404,6.469113,5.513853,4.407531,0.938054,1.226913,0.994141
2610528J11Rik,7.532867,12.263533,53.781059,53.814209,59.347225,13.356728,17.183784,13.469816
2700029M09Rik,5.072051,10.229801,8.964667,11.663075,12.620625,9.291868,11.937063,13.335974
2700038G22Rik,0.215616,0.560758,0.513293,0.821782,0.40271,0.57769,1.002140509,1.237397
2700046A07Rik,0.408659,0.307423,0,0.011242,0,0.189929,0.243289,0.26865
2700046G09Rik,0.36234,0.661235,0.996953,0.555549,0.553601,0.307527,0.615867,0.329993
2700049A03Rik,0.618670718,0.951675467,0.8582244,1.466943729,1.087795037,1.156034036,1.239825019,1.144297074
2700054A10Rik,0.048248,0.089848,0.113785,0.161926,0.056506,0.102225,0.083527,0.054775
2700060E02Rik,24.481199,42.371719,74.885071,86.288017,97.64164,46.463806,46.02021,53.317699
2700062C07Rik,3.173153,4.553735,6.225489,7.506426,7.12186,4.238091,4.981692,6.337231
2700069I18Rik,0,0,0,0,0,0,0,0
2700070H01Rik,0,0,0,0,0,0,0,0
2700081O15Rik,0.27768,0.472225,0.193871,0.320281,0.249836,0.046113,0.556507,0.482137
2700086A05Rik,0.159414,0.266289,0.084954,0.198561,0.068496,0.060722,0.266667,0.088424
2700089E24Rik,11.09830731,11.71493051,13.94894441,18.17285395,19.78773537,12.72537902,13.74939485,12.53012232
2700089I24Rik,0,0,0.019716,0,0,0,0,0
2700094K13Rik,3.969791068,9.868357971,9.123233803,13.49731522,11.00628516,9.468121598,11.69562412,17.05570559
2700097O09Rik,1.636408596,3.221570725,4.327542857,5.945983582,5.667296211,3.407168653,3.686744052,3.153319472
2700099C18Rik,0.526256,0.9228,0.664042,1.379197,1.236924,0.859335,1.232372,1.381104
2810001G20Rik,0.688732,1.997666,2.092234,2.918348,2.322141,1.782134,1.050014,1.09649
2810002D19Rik,0.680363,0.670552,1.194498,1.890698,1.688462,0.983212,0.648659,0.711816
2810004N23Rik,4.811092,10.657052,8.079522,14.218798,13.425033,10.711085,13.177344,13.048573
2810006K23Rik,1.040314838,1.549690561,2.213029989,3.181322821,2.595557268,1.934117641,1.894974717,2.063609055
2810007J24Rik,0,0,0,0,0,0,0,0
2810008D09Rik,0.752534,1.646184,1.662551,1.985062,2.580713,2.353822,2.794621,2.133616
2810013P06Rik,2.84882,3.565307,5.619062,6.226199,6.852607,3.826541,4.052416,3.466827
2810021J22Rik,0.337276,0.664284,1.020974,1.308607,1.167334,0.819838,0.752185,0.798683
2810025M15Rik,1.595383,3.300861,18.779034,6.145244,9.777787,3.83251,7.23734,8.913491
2810029C07Rik,0.085153,0.14974,0.103492,0.091552,0.083592,0.051811,0.048178,0.050744
2810032G03Rik,0,0,0.037801,0,0,0,0,0
2810047C21Rik1,0.027108,0.238621,0.478207,0.148733,0.124546,0.119954,0.128912,0.304722
2810049E08Rik,0,0,0,0,0,0,0,0
2810055G20Rik,0,0,0,0,0,0,0,0
2810403A07Rik,8.149775,12.350522,12.534927,12.780486,11.458207,11.086219,13.623674,11.510991
2810403D21Rik,0.41835,0.408547,0.424915,0.498375,0.496684,0.616433,0.544222,0.530358
2810404M03Rik,0,0,0,0,0,0,0,0
2810405F15Rik,0,0,0.107195,0.007638,0,0,0,0
2810408A11Rik,0.862508,1.895784,2.219276,3.348064,3.45227,1.378325,1.214053,1.192334
2810408I11Rik,0.793436,2.100984,5.48479,5.22732,6.195057,1.244931,2.294755,2.732037
2810408M09Rik,3.080038,4.587159,2.797929,5.280977,4.610394,4.112278,4.269781,3.92288
2810410L24Rik,0.184919,0.309616,0.541432,0.990417,0.998717,0.385154,0.72022,0.253684
2810417H13Rik,6.246023,13.424053,8.972873,17.304667,18.613455,11.38763,16.379353,18.284878
2810428I15Rik,4.143777,7.348785,13.904311,13.441685,18.62431,6.063472,11.007277,9.492667
2810429I04Rik,0,0.190574,0.55174,0.194697,0.415433,0.346805,0.160656,0.959368
2810433D01Rik,0,0.035219,0,0,0,0.038134,0,0
2810442I21Rik,0.797080049,1.289753702,0.822391913,1.403172539,1.265225371,1.506762198,1.43508943,1.175749255
2810442N19Rik,0.481533,0.381146,0,0,0,0.237439,0.649331,0.503913
2810454H06Rik,0.031395,0.106426,0.143447,0.112075,0.131766,0.116543,0.087413,0.091418
2810459M11Rik,2.231521,2.630235623,6.796331773,11.4335829,11.17239149,3.407659235,3.474157366,4.022340174
2810468N07Rik,0.172027,0.382067,0,0,0,0.018917,0.03495,0.045651
2810471M01Rik,0,0,0,0,0,0,0,0
2810474O19Rik,1.175569382,2.11645,7.576987153,4.783600888,3.703171732,2.912341411,2.640055286,2.671291938
2900005J15Rik,0.076435,0.288758,0.258623,0.252421,0.075151,0.080848,0.312812,0.171786
2900008C10Rik,0.34127,0.259969,0.087706,0.017631,0,0.397026,0.228687,0.281418
2900009J06Rik,0.167134,0.152049,0.129045,0.154693,0.216223,0.383543,0.243129,0.053159
2900011O08Rik,0,0,0.010197,0,0,0,0,0
2900026A02Rik,7.793071,12.370265,24.107271,25.703012,19.565268,10.763557,11.502749,10.922029
2900041M22Rik,0,0,0,0,0,0,0,0
2900052N01Rik,0,0,0.009229,0,0,0,0,0
2900055J20Rik,0,0,0,0,0,0,0,0
2900056M20Rik,0.359229697,0.354029234,0.259539217,0.221143002,0.195191,0.426153,0.467136,0.260791
2900057B20Rik,0,0,0,0,0,0,0,0
2900060B14Rik,0,0,0.03996,0.040165,0.192879,0.041902,0.039357,0.207949
2900076A07Rik,0.485081,1.366559,1.539841,1.283823,1.019556,1.217819,1.760177,1.007067
2900079G21Rik,0,0,0,0,0,0,0,0
2900092C05Rik,0,0,0,0,0,0,0,0
2900092D14Rik,0,0,0,0,0,0,0,0
2900097C17Rik,15.815058,21.670898,22.377014,27.670286,22.009678,21.20191,23.244453,21.468147
3000002C10Rik,0.656783,1.274438,2.004418,1.229284,1.118001,1.122815,1.883748,1.13911
3010001F23Rik,0,0,0.030910843,0,0,0,0,0
3010026O09Rik,0.553856,0.88287,0.850775,1.524395,1.346602,0.796571,1.326307,1.542363
3010033K07Rik,0,0,0,0,0,0,0,0
3100003L05Rik,0,0,0,0,0,0,0,0
3110001I22Rik,0.754639,1.203187,1.371,1.832694,2.092132,1.154244,1.1359,1.102298
3110002H16Rik,4.213043,6.730942,19.027023,17.978985,16.70717,7.400422,8.100758,7.94635
3110007F17Rik,0.055281,0.08719,0.021667,0,0,0,0.063594,0.10742
3110009E18Rik,0.295348774,0.549033903,0.461629914,0.677658526,0.79181447,0.383573508,0.507244033,0.4541985
3110009F21Rik,0,0,0,0,0,0,0,0
3110015C05Rik,0,0,0,0,0,0,0,0
3110021A11Rik,0,0,0,0,0.105154,0.122047,0.013974,0.030132
3110021N24Rik,0.234135,0.393631,0.607361,0.874956,0.807037,0.538138,0.410818,0.226319
3110035E14Rik,0,0,0,0,0,0,0,0
3110039I08Rik,0,0,0,0,0,0,0,0
3110039M20Rik,0,0,0,0,0,0,0,0
3110040N11Rik,5.487569,7.04268,14.273041,13.262505,13.470852,7.887904,8.527815,9.083337
3110043O21Rik,3.334795,4.826681,4.694708,3.91093,3.304636,4.668169,4.11938,4.437099
3110045C21Rik,0.685069,0.751239,0.551911,0.668957,0.570211,1.234252,1.140079,0.868703
3110052M02Rik,1.139378,1.267295,1.616266,1.851816,1.695452,1.614795,1.679559,1.211831
3110056K07Rik,1.111993493,1.359848946,1.319510822,1.629333739,2.02134173,1.24680778,1.406595814,1.16501162
3110057O12Rik,0.804476,1.458633,8.115798,8.746908,8.182248,1.628677,1.445151,1.190773
3110062M04Rik,0.20807,0.734729685,0.976696792,0.371712577,0.388196953,0.541234826,0.831690416,1.116476611
3110070M22Rik,0.06875,0.083027,0.126894,0.166704,0.076646,0.022624,0.104425,0.10108
3110079O15Rik,0,0,0,0,0,0,0,0
3110082I17Rik,2.469681,5.059026,1.495092,2.886961,2.313859,3.920773,5.484108,4.645453
3110082J24Rik,0,0,0,0,0,0,0,0
3110099E03Rik,0.008428,0,0.045233,0,0,0,0.008886,0
